timestamp,yearInSchool,major,major2,major3,division,campus,onCampus,frequencyIndividualStudy,frequencyGroupStudy,frequencyCourseReserves,frequencyBorrowingBooks,frequencyGetHelp,frequencyExhibit,frequencyPrinting,frequencyComputers,frequencyIT,frequencyWriting,needsQuietStudy,needsCollabStudy,needsStudyRooms,needsTextbooks,needsSummit,needsIll,needsPrinters,needsComputers,needsScanners,needsTechBorrowing,commentsResources,preferredStudyAreas,usefulPrimo,usefulDatabases,usefulGoogle,usefulGoogleScholar,researchToolsOpenEnded,resourcesLacking,preferredBookFormat,researchToolsComments,usefulResearchHelpDesk,usefulChat,usefulConsultation,usefulLibrarianClass,usefulLibGuide,usefulVideoTutorial,usefulLibraryWebsite,frequencyLibrarianClass,researchFrustrations,agreeWelcomeInLibrary,agreeComfortableAskingQuestions,whatDoYouValue
2/16/24 14:06,First-year student,Undecided,NA,NA,Undecided,CAS,Yes,Monthly,Weekly,Never,Once a semester,Weekly,Monthly,Daily,Weekly,Monthly,Monthly,Meets my needs,Meets my needs,Meets my needs,Meets my needs,I'm not familiar with this,I don't have a need for this,Meets my needs,Meets my needs,Meets my needs,I don't have a need for this,NA,i like the reservable rooms and the third floor most. i enjoy the quiet,Very useful,Very useful,Somewhat useful,I haven't used this,NA,NA,It depends,NA,Somewhat useful,Have not used,Have not used,Very useful,Have not used,Very useful,Very useful,Not often enough,paywalls !,Strongly agree,Strongly agree,it’s too warm all the time. it makes me more frustrated at my work. i value how kind and welcoming it is there. i love seeing all my friends upon entrance and i love the art work and projects all around
2/16/24 14:44,Junior,ENVS,NA,NA,Interdisciplinary,CAS,Yes,Weekly,Weekly,Never,Weekly,Monthly,Never,Daily,Never,Never,Never,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,"I really appreciate the free printing, as one of my professors requires us to print out reading as well as assignments. Even though I only print required things, it is nice to not have to stress about a balance. Also I love Summit <3","Up the big stairs, turn left, and against the windows there. It's nice and quiet but not silent so I can chat with friends a little.",Very useful,Very useful,Somewhat useful,Very useful,Annual Reviews,NA,It depends,NA,Have not used,Have not used,Somewhat useful,Somewhat useful,Somewhat useful,Have not used,Have not used,Often enough,Finding the perfect silly little article in a mess of less useful silly little articles,Strongly agree,Strongly agree,NA
2/16/24 14:59,Second-year student,ART,NA,NA,Art,CAS,Yes,Daily,Daily,Daily,Weekly,Monthly,Monthly,Daily,Daily,Monthly,Weekly,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,I have found everyone at the library super helpful!,"I love the quiet section, the big windows are so beautiful.",Very useful,Very useful,Somewhat useful,Very useful,I have met with the school research librbarians which have helped a lot.,Nope!,Printed books,I work best with physical materials and have loved the ease at which I can procure physical books/articles at the library.,Very useful,Have not used,Very useful,Very useful,Very useful,Have not used,Very useful,Often enough,Sometimes it’s hard to just begin.,Strongly agree,Strongly agree,I love the space and how often there are student curated exhibits!
2/16/24 15:35,Graduate student,PMHC,NA,NA,Counseling,GRAD,No,NA,NA,Once a semester,Once a semester,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Meets my needs,NA,NA,NA,NA,NA,NA,NA,NA,Very useful,NA,Very useful,NA,NA,Ebooks,NA,NA,Very useful,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/17/24 9:22,Junior,PSY,NA,NA,Social Sciences,CAS,No,Monthly,Monthly,Never,Never,Never,Monthly,Weekly,Never,Never,Never,Meets my needs,Meets my needs,I don't have a need for this,Meets my needs,I'm not familiar with this,Meets my needs,Meets my needs,Meets my needs,I'm not familiar with this,Meets my needs,NA,NA,Very useful,Very useful,Not useful at all,Very useful,NA,NA,It depends,NA,Have not used,I'm not familiar with this,Have not used,Somewhat useful,Very useful,I'm not familiar with this,Somewhat useful,Often enough,NA,Somewhat agree,Somewhat agree,NA
2/17/24 12:20,Second-year student,MUS,NA,NA,Art,CAS,Yes,Daily,Weekly,Never,Monthly,Once a semester,Once a semester,Weekly,Never,Once a semester,Once a semester,Meets my needs,Meets my needs,NA,I don't have a need for this,Meets my needs,Meets my needs,Meets my needs,I don't have a need for this,I'm not familiar with this,I don't have a need for this,I don't understand how to use the library scanners and was told that they cost extra to scan,I like studying on the main floor because being in a space with other people helps me focus,Somewhat useful,Very useful,Not useful at all,Somewhat useful,Archive.org,Ansestry.com,It depends,NA,Somewhat useful,Have not used,Very useful,Somewhat useful,Very useful,I'm not familiar with this,NA,Often enough,"Some information can be stuck behind paywalls if it is something specialized, like ancestry records",Strongly agree,Strongly agree,"I wish the comfy chairs wheren't so dirty, I want to sit in a nice chair but they seem like they have never been cleaned on the armrests and I don't want to touch them"
2/17/24 12:48,Senior,ENVS,NA,NA,Interdisciplinary,CAS,No,Weekly,Monthly,Once a semester,Never,Once a semester,Monthly,Weekly,Weekly,Monthly,Never,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,I don't have a need for this,Meets my needs,NA,Silent section because i get super distracted poop,Very useful,Very useful,Somewhat useful,Very useful,That’s pretty much it,NA,It depends,NA,Have not used,Have not used,Have not used,Somewhat useful,Very useful,Have not used,I'm not familiar with this,Too often,When I don’t have access to read something.,Strongly agree,Strongly agree,I value all the resources the library has and plugs for students to use. I would make the stufy rooms so you don’t have to book two hours in advance.
2/17/24 17:46,Junior,CS/MATH,NA,NA,Natural Sciences,CAS,Yes,Weekly,Monthly,Once a semester,Once a semester,Once a semester,Weekly,Weekly,NA,Monthly,Once a semester,Meets my needs,Meets my needs,I don't have a need for this,Does not meet my needs,I'm not familiar with this,I don't have a need for this,Meets my needs,Meets my needs,Meets my needs,Meets my needs,None,I prefer areas on the second floor by windows,I haven't used this,I haven't used this,Very useful,I haven't used this,None,None,Printed books,None,Somewhat useful,Somewhat useful,Somewhat useful,Somewhat useful,Somewhat useful,Somewhat useful,Somewhat useful,Not often enough,Finding sources,Strongly agree,Strongly agree,I enjoy the open spaces with comfy seating.
2/18/24 10:06,Junior,CS/MATH,NA,NA,Natural Sciences,CAS,Yes,Weekly,Monthly,Once a semester,Monthly,Never,Never,Weekly,Once a semester,Once a semester,Never,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,I'm not familiar with this,I'm not familiar with this,NA,NA,Very useful,Somewhat useful,Very useful,I'm not familiar with this,NA,NA,No preference,NA,Have not used,I'm not familiar with this,I'm not familiar with this,Very useful,Very useful,Have not used,Have not used,Often enough,NA,Strongly agree,Strongly agree,NA
2/18/24 11:09,Second-year student,RHMS,NA,NA,Social Sciences,CAS,Yes,Once a semester,Monthly,Never,Never,Never,Never,Weekly,Never,Never,Never,Meets my needs,Meets my needs,Meets my needs,I don't have a need for this,I don't have a need for this,I don't have a need for this,Meets my needs,Meets my needs,I don't have a need for this,I don't have a need for this,NA,Study rooms because they’re private,I haven't used this,I haven't used this,Very useful,Very useful,NA,NA,Ebooks,NA,Have not used,Have not used,Have not used,Have not used,Have not used,Have not used,Have not used,No librarians have ever met with any of my classes,NA,Somewhat agree,Somewhat agree,If the staff looked more welcoming
2/18/24 20:37,First-year student,IA,NA,NA,Social Sciences,CAS,Yes,Weekly,Weekly,Once a semester,Once a semester,Monthly,Monthly,Weekly,Once a semester,Once a semester,Once a semester,Meets my needs,Meets my needs,Meets my needs,I don't have a need for this,I don't have a need for this,I don't have a need for this,Meets my needs,Meets my needs,I don't have a need for this,I don't have a need for this,NA,I prefer the silent study areas because it is easier for me to focus and the space is usually respected.,Somewhat useful,Very useful,Somewhat useful,Very useful,NA,It would be helpful if there were more databases which the library allowed access to,Printed books,NA,Very useful,Have not used,Have not used,Somewhat useful,Have not used,Have not used,Somewhat useful,Often enough,Finding paywalled articles I can’t get around,Strongly agree,Somewhat agree,"I very much value how people tend to respect the various noise levels and treat the space well. If I could, though, I would add more private, comfortable nooks or soft chairs, so that there was a place to read or relax outside the much louder common areas."
2/19/24 13:04,Second-year student,BIO,NA,NA,Natural Sciences,CAS,Yes,Daily,Weekly,Weekly,Monthly,Never,Once a semester,Weekly,Weekly,Monthly,Never,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Need more couches up stairs tucked in corners.,Quiet sections with the large tables because its like the only actual quiet  place,Very useful,Very useful,Somewhat useful,Very useful,class provided materials,Brian Adams photography books,Printed books,none,Very useful,I'm not familiar with this,Have not used,Very useful,Very useful,Very useful,Very useful,Not often enough,It takes a long time and I feel overwhelmed by content in such mass,Strongly agree,Strongly agree,Its the best place for community gathering on Campus. LC doesn't really have a student center that feels homey so I think the library fills this role. I think having a new hot water heater in the basement would be cool. I think maybe some more cozy places to sit around the library. Like if you wanna read and sit on a couch its usually not quiet. If there were more reading nooks that would be cool.
2/19/24 13:07,Second-year student,SOAN,ENVS,NA,Social Sciences,CAS,Yes,Weekly,Monthly,Weekly,Monthly,Once a semester,Once a semester,Monthly,Monthly,Once a semester,Once a semester,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,NA,upstairs quiet sections because of the beautiful light,Very useful,Very useful,Somewhat useful,Very useful,none,NA,It depends,NA,Very useful,Have not used,Have not used,Somewhat useful,Very useful,Have not used,Somewhat useful,Often enough,sometimes I can't access articles and it is a process to request them from the library,Strongly agree,Strongly agree,I value the common space and the resourcefulness of the databases. the help is always appreciated and there are so many oprrotunities for assistance.
2/19/24 16:08,Senior,PSY,Dance,NA,Social Sciences,CAS,Yes,Daily,Once a semester,Weekly,Never,Once a semester,Once a semester,Monthly,Never,Once a semester,Never,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,NA,NA,Very useful,Very useful,Somewhat useful,Very useful,NA,NA,Ebooks,NA,Somewhat useful,Somewhat useful,Have not used,Somewhat useful,Somewhat useful,I'm not familiar with this,Have not used,Often enough,"""Hitting a wall"" or not finding the research I want for a specific topic (I often run into this when researching dance)",Strongly agree,Strongly agree,"Though this is not necessarily a comment on being more welcoming, I would find it much more accessible to have more outlets (particularly in the second floor single stalls by the windows). I do value that Watzek has so many windows and a variety of study spaces to offer."
2/19/24 20:19,Second-year student,SOAN,NA,NA,Social Sciences,CAS,Yes,Daily,Weekly,Weekly,Weekly,Monthly,Monthly,Weekly,Weekly,Monthly,Once a semester,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,NA,Silent section - cuz it’s silent,Very useful,Very useful,Somewhat useful,Very useful,Professors and librarians,NA,Printed books,NA,Very useful,Not at all useful,Very useful,Somewhat useful,Very useful,Very useful,Very useful,Not often enough,Time consuming,Strongly agree,Strongly agree,NA
